date,latitude,longitude,depth,mag,place,province
2020-08-04,-45.781,1.033.882,107.03,4.3,"63 km SSE of Pagar Alam, Indonesia",Sumatra Selatan
2020-08-04,-41.821,1.291.426,126.78,4.2,"96 km SSE of Amahai, Indonesia",Maluku
2020-08-03,-10.158,1.344.699,35,4.4,"48 km ESE of Manokwari, Indonesia",Papua Barat
2020-08-03,-91.869,1.139.404,83.22,4.1,"90 km SSW of Gambiran Satu, Indonesia",Jawa Tengah
2020-08-03,-84.151,1.202.484,182.64,4.2,"32 km NW of Ruteng, Indonesia",Nusa Tenggara Timur
2020-08-03,-66.513,1.312.591,17.7,4.6,"200 km SW of Tual, Indonesia",Maluku
2020-08-03,1.887,1.261.505,51.41,4.6,"152 km WSW of Ternate, Indonesia",Maluku Utara
2020-08-02,-78.263,1.303.415,10,4.7,"Pulau Pulau Tanimbar, Indonesia",Maluku
2020-08-02,8.254,1.264.837,50.04,4,"100 km W of Ternate, Indonesia",Maluku Utara
2020-08-02,-3.408,1.243.637,40.98,5,"174 km SE of Gorontalo, Indonesia",Gorontalo
2020-08-02,-56.541,1.274.785,400.14,4.2,"230 km SSW of Ambon, Indonesia",Maluku
2020-08-02,-45.387,1.026.997,54.26,4.9,"83 km SW of Pagar Alam, Indonesia",Sumatra Selatan
2020-08-02,-61.665,1.287.411,268.93,4.3,"280 km SSE of Ambon, Indonesia",Maluku
2020-08-01,-61.779,1.081.537,10,4.3,"24 km NW of Indramayu, Indonesia",Jawa Barat
2020-08-01,1.7982,1.274.289,100.75,4.4,"65 km W of Tobelo, Indonesia",Maluku Utara
2020-08-01,-773,1.229.188,148.71,4.5,"69 km SSW of Gorontalo, Indonesia",Gorontalo
2020-07-31,-92.107,1.151.245,71.82,4.2,"south of Bali, Indonesia",Bali
2020-07-30,-7.142,1.297.001,75.35,4.5,"Kepulauan Babar, Indonesia",Maluku
2020-07-30,-27.362,1.013.839,157.17,4.4,"75 km S of Sungai Penuh, Indonesia",Jambi
2020-07-30,-78.528,1.166.941,286.26,4.2,"71 km N of Labuan Lombok, Indonesia",Nusa Tenggara Barat
2020-07-30,-34.399,1.311.422,10,5.3,"247 km E of Amahai, Indonesia",Maluku
2020-07-29,-74.736,1.035.853,10,4.6,"276 km WSW of Labuan, Indonesia",Banten
2020-07-29,-8.874,1.343.572,33.24,4.2,"32 km E of Manokwari, Indonesia",Papua Barat
2020-07-29,5.206,1.236.977,249.53,4.2,"70 km E of Gorontalo, Indonesia",Gorontalo
2020-07-28,-47.151,1.228.717,24.87,4.5,"46 km ENE of Katabu, Indonesia",Bali
2020-07-28,-82.673,1.210.884,181.97,4.3,"78 km ENE of Ruteng, Indonesia",Nusa Tenggara Timur
2020-07-28,-5.125,1.278.695,10,4.1,"142 km SSE of Sofifi, Indonesia",Maluku Utara
2020-07-28,-75.425,1.070.704,50.22,4.6,"55 km SW of Banjar, Indonesia",Jawa Barat
2020-07-27,-55.045,1.049.966,57.49,4.6,"30 km WSW of Bandar Lampung, Indonesia",Lampung
2020-07-27,-35.409,1.026.856,39.42,4.1,"19 km ESE of Curup, Indonesia",Bengkulu
2020-07-26,-58.027,1.304.856,76.34,4.2,"251 km W of Tual, Indonesia",Maluku
2020-07-26,5.464,985.885,54.1,4.9,"119 km SW of Padangsidempuan, Indonesia",Sumatra Utara
2020-07-26,-45.907,126.179,413.68,4.1,"243 km WSW of Ambon, Indonesia",Maluku
2020-07-25,-99.141,122.932,10,4.4,"79 km WNW of Kupang, Indonesia",Nusa Tenggara Timur
2020-07-24,-30.783,129.762,18.83,4,"97 km ENE of Amahai, Indonesia",Maluku
2020-07-24,-104.048,1.160.904,10,4.6,"185 km S of Lembar, Indonesia",Nusa Tenggara Barat
2020-07-24,2.138,1.267.281,35,4.8,"149 km WNW of Tobelo, Indonesia",Maluku Utara
2020-07-23,-23.785,1.212.936,10,4.2,"124 km SSE of Poso, Indonesia",Sulawesi Tengah
2020-07-23,1.7993,1.273.214,98.67,4.4,"76 km W of Tobelo, Indonesia",Maluku Utara
2020-07-23,-29.566,1.262.863,10,4.3,"226 km WNW of Ambon, Indonesia",Maluku
2020-07-21,2.6934,1.252.511,163.03,4.2,"136 km NNE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2020-07-21,-22.836,1.007.082,61.01,4.1,"80 km WSW of Sungai Penuh, Indonesia",Jambi
2020-07-21,-51.901,1.032.715,55.64,4,"128 km S of Pagar Alam, Indonesia",Sumatra Selatan
2020-07-21,2.5844,1.270.376,35,4.8,"143 km NW of Tobelo, Indonesia",Maluku Utara
2020-07-21,2.5333,1.269.871,35,4.7,"144 km NW of Tobelo, Indonesia",Maluku Utara
2020-07-20,-34.168,1.309.517,19.23,4.2,"225 km E of Amahai, Indonesia",Maluku
2020-07-20,-35.345,1.354.533,50.31,4.1,"20 km SSW of Nabire, Indonesia",Papua
2020-07-20,-47.707,1.341.365,19.45,4.8,"180 km ENE of Tual, Indonesia",Maluku
2020-07-19,-33.916,1.001.174,10,4.5,"204 km SW of Sungai Penuh, Indonesia",Jambi
2020-07-19,-56.082,1.059.308,102.98,4.1,"61 km NNW of Serang, Indonesia",Banten
2020-07-19,-8.408,1.357.828,22.38,4,"43 km NW of Insrom, Indonesia",Papua
2020-07-19,-612,1.338.642,10,4.1,"35 km NW of Manokwari, Indonesia",Papua Barat
2020-07-19,-32.279,1.016.886,49.27,4.1,"90 km NW of Bengkulu, Indonesia",Bengkulu
2020-07-19,-70.712,1.294.669,134.57,4,"Kepulauan Babar, Indonesia",Maluku
2020-07-18,1.7627,99.425,172.05,4,"45 km NNE of Padangsidempuan, Indonesia",Sumatra Utara
2020-07-18,-73.234,1.235.938,558.81,4.3,"209 km NE of Maumere, Indonesia",Nusa Tenggara Timur
2020-07-18,-33.643,1.367.236,10,4.1,"135 km E of Nabire, Indonesia",Papua
2020-07-18,-82.689,1.195.136,183.19,4.6,"35 km N of Komodo, Indonesia",Nusa Tenggara Timur
2020-07-17,-14.008,993.222,26.8,4.1,"123 km SW of Pariaman, Indonesia",Sumatra Barat
2020-07-17,1.8503,1.282.451,98.15,4.5,"29 km ENE of Tobelo, Indonesia",Maluku Utara
2020-07-16,-37.256,1.017.398,46.75,4.4,"58 km W of Bengkulu, Indonesia",Bengkulu
2020-07-16,-82.033,104.12,10,4.1,"276 km SW of Labuan, Indonesia",Banten
2020-07-16,3.3364,1.278.515,47.83,4.1,"178 km N of Tobelo, Indonesia",Maluku Utara
2020-07-16,-43.959,1.019.318,38.64,4.3,"75 km SSW of Bengkulu, Indonesia",Bengkulu
2020-07-16,-60.933,131.206,35,4.6,"178 km WSW of Tual, Indonesia",Maluku
2020-07-15,-58.721,1.287.267,254.39,4.2,"248 km SSE of Ambon, Indonesia",Maluku
2020-07-15,-45.236,1.018.629,35,4.1,"91 km SSW of Bengkulu, Indonesia",Bengkulu
2020-07-15,-84.744,1.168.043,152.64,4,"15 km E of Labuan Lombok, Indonesia",Nusa Tenggara Barat
2020-07-15,1.426,1.282.625,83.68,4.4,"43 km SE of Tobelo, Indonesia",Maluku Utara
2020-07-14,-72.022,1.204.556,584.48,5.7,"155 km N of Ruteng, Indonesia",Nusa Tenggara Timur
2020-07-14,2.2623,1.268.302,56.83,4.3,"143 km WNW of Tobelo, Indonesia",Maluku Utara
2020-07-14,2.8467,1.263.845,71.74,4.4,"217 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2020-07-14,3.1091,1.292.554,10,4.6,"206 km NE of Tobelo, Indonesia",Maluku Utara
2020-07-14,-20.524,1.230.804,10,4.6,"126 km SSE of Luwuk, Indonesia",Sulawesi Tengah
2020-07-14,-65.552,1.063.621,106.19,4.6,"25 km SSE of Rangkasbitung, Indonesia",Banten
2020-07-13,3.0968,1.279.142,106.46,4.1,"151 km N of Tobelo, Indonesia",Maluku Utara
2020-07-13,1.6822,1.271.895,121.85,4.4,"91 km W of Tobelo, Indonesia",Maluku Utara
2020-07-13,-67.358,1.304.685,88.98,4.8,"280 km WSW of Tual, Indonesia",Maluku
2020-07-13,5.1698,942.237,35,5,"129 km WSW of Banda Aceh, Indonesia",Aceh
2020-07-13,-28.817,1.258.273,10,4.6,"276 km WNW of Ambon, Indonesia",Maluku
2020-07-13,-28.641,1.269.752,54.72,4.7,"162 km NW of Ambon, Indonesia",Maluku
2020-07-12,-86.756,1.099.033,74.1,4.3,"90 km SSW of Srandakan, Indonesia",Yogyakarta
2020-07-12,6.236,126.679,64.76,4.2,"80 km WSW of Ternate, Indonesia",Maluku Utara
2020-07-12,-51.936,1.023.645,35,4.6,"154 km S of Bengkulu, Indonesia",Bengkulu
2020-07-11,-47.265,1.027.487,61.37,4.6,"95 km SW of Pagar Alam, Indonesia",Sumatra Selatan
2020-07-11,-81.808,1.064.415,34.99,4.2,"132 km S of Pelabuhanratu, Indonesia",Jawa Barat
2020-07-11,2.119,1.207.944,109.25,4.8,"160 km NE of Palu, Indonesia",Sulawesi Tengah
2020-07-10,-73.423,1.068.384,46.22,4.4,"47 km SSW of Sukabumi, Indonesia",Jawa Barat
2020-07-10,-89.229,1.237.555,49.79,4.2,"74 km N of Naisano Dua, Indonesia",Nusa Tenggara Timur
2020-07-09,-35.504,1.018.303,71.17,4,"55 km WNW of Bengkulu, Indonesia",Bengkulu
2020-07-09,-20.697,1.019.631,189.78,4.4,"63 km E of Sungai Penuh, Indonesia",Jambi
2020-07-09,-62.381,1.044.638,19.33,4.5,"125 km SW of Bandar Lampung, Indonesia",Lampung
2020-07-09,-66.813,1.319.006,10,4.4,"149 km SW of Tual, Indonesia",Maluku
2020-07-09,-67.368,1.323.374,10,4.5,"130 km SSW of Tual, Indonesia",Maluku
2020-07-08,-53.283,1.051.061,136.15,4.3,"20 km WNW of Bandar Lampung, Indonesia",Lampung
2020-07-08,-59.088,1.058.121,170.98,4.5,"44 km WNW of Serang, Indonesia",Banten
2020-07-08,1.406,97.177,35,4.8,"118 km SW of Singkil, Indonesia",Aceh
2020-07-07,1.3669,1.269.564,74.82,4.3,"79 km NW of Ternate, Indonesia",Maluku Utara
2020-07-07,-71.327,1.034.231,10,5,"277 km SW of Bandar Lampung, Indonesia",Lampung
2020-07-07,-93.688,1.074.747,10,4.8,"233 km SSW of Singaparna, Indonesia",Jawa Barat
2020-07-07,-63.146,1.063.418,96.85,5.1,"11 km ENE of Rangkasbitung, Indonesia",Banten
2020-07-06,1.4808,1.265.964,11.21,4.9,"116 km NW of Ternate, Indonesia",Maluku Utara
2020-07-06,3.5844,1.269.811,10,4.5,"234 km NNW of Tobelo, Indonesia",Maluku Utara
2020-07-06,3.1806,1.266.684,38.68,4.2,"219 km NW of Tobelo, Indonesia",Maluku Utara
2020-07-05,-67.411,1.318.512,10,4.7,"158 km SW of Tual, Indonesia",Maluku
2020-07-05,3.3486,128.616,43.45,4.3,"191 km NNE of Tobelo, Indonesia",Maluku Utara
2020-07-05,-11.494,979.992,10,4.6,"243 km WSW of Pariaman, Indonesia",Sumatra Barat
2020-07-05,-54.011,1.308.887,10,4.2,"208 km W of Tual, Indonesia",Maluku
2020-07-05,2.6569,1.282.619,69.61,4.8,"106 km NNE of Tobelo, Indonesia",Maluku Utara
2020-07-04,-89.337,1.123.761,94.19,4.8,"86 km S of Sumberpucung, Indonesia",Jawa Timur
2020-07-03,-33.404,1.009.372,38.11,4.5,"150 km SSW of Sungai Penuh, Indonesia",Jambi
2020-07-03,3.6463,1.269.774,62.25,4.4,"241 km NNW of Tobelo, Indonesia",Maluku Utara
2020-07-02,-12.805,1.009.219,10,4,"60 km SSE of Solok, Indonesia",Sumatra Barat
2020-07-02,1.9647,1.227.519,444.2,4.2,"161 km NNW of Gorontalo, Indonesia",Gorontalo
2020-07-02,1.7125,1.266.382,48.47,4.1,"131 km NW of Ternate, Indonesia",Maluku Utara
2020-07-02,-76.355,1.065.785,32.35,4,"71 km S of Pelabuhanratu, Indonesia",Jawa Barat
2020-07-02,5.251,1.252.799,54.79,4.4,"95 km SSE of Tondano, Indonesia",Sulawesi Utara
2020-07-02,-30.425,1.300.219,10,4.3,"126 km ENE of Amahai, Indonesia",Maluku
2020-07-01,-60.475,1.276.866,390.06,4.3,"265 km SSW of Ambon, Indonesia",Maluku
2020-06-30,-8.35,1.214.732,183.3,4.9,"58 km NNW of Ende, Indonesia",Nusa Tenggara Timur
2020-06-29,-3.825,100.652,34.11,4.3,"18 km S of Payakumbuh, Indonesia",Sumatra Barat
2020-06-29,-18.549,1.008.012,78.12,4.3,"69 km WNW of Sungai Penuh, Indonesia",Jambi
2020-06-28,8.364,1.262.832,36,4.2,"122 km W of Ternate, Indonesia",Maluku Utara
2020-06-28,-64.453,1.312.665,35,4.2,"187 km WSW of Tual, Indonesia",Maluku
2020-06-28,-2.847,129.724,10,4.7,"104 km ENE of Amahai, Indonesia",Maluku
2020-06-28,-28.864,129.243,10,4,"61 km NE of Amahai, Indonesia",Maluku
2020-06-27,5.232,1.235.902,246.42,4.3,"58 km E of Gorontalo, Indonesia",Gorontalo
2020-06-27,1.6274,1.261.963,41.76,4.1,"136 km E of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2020-06-26,-84.246,1.052.135,10,4.4,"216 km SW of Pelabuhanratu, Indonesia",Jawa Barat
2020-06-26,-94.266,113.683,61.63,4.2,"125 km SSW of Gambiran Satu, Indonesia",Jawa Tengah
2020-06-26,-94.097,1.136.355,56.51,4.3,"125 km SSW of Gambiran Satu, Indonesia",Jawa Tengah
2020-06-25,2.2023,1.285.291,74.2,4.4,"65 km ENE of Tobelo, Indonesia",Maluku Utara
2020-06-25,-7.455,1.244.865,45.91,4.3,"190 km E of Luwuk, Indonesia",Sulawesi Tengah
2020-06-25,-56.242,1.306.826,73.97,4.6,"229 km W of Tual, Indonesia",Maluku
2020-06-24,1.4494,976.533,28.97,4.4,"93 km S of Singkil, Indonesia",Aceh
2020-06-24,2.9422,128.884,201.14,4.3,"165 km NE of Tobelo, Indonesia",Maluku Utara
2020-06-23,-57.408,1.297.902,215.09,4,"282 km SSE of Amahai, Indonesia",Maluku
2020-06-23,1.5035,1.268.444,111.86,4.2,"99 km NW of Ternate, Indonesia",Maluku Utara
2020-06-23,368,1.237.866,109,6,"97 km SE of Gorontalo, Indonesia",Gorontalo
2020-06-23,2.8652,1.265.036,68.59,4.6,"209 km NW of Tobelo, Indonesia",Maluku Utara
2020-06-23,3.4004,1.287.693,10,4.5,"203 km NNE of Tobelo, Indonesia",Maluku Utara
2020-06-21,-89.211,1.109.498,86.6,5.2,"116 km S of Jatiroto, Indonesia",Jawa Timur
2020-06-21,4.0879,1.285.969,10,4.2,"268 km NNE of Tobelo, Indonesia",Maluku Utara
2020-06-21,775,1.217.377,77.32,4.2,"149 km W of Gorontalo, Indonesia",Gorontalo
2020-06-20,-39.331,1.294.578,92,4.5,"88 km SE of Amahai, Indonesia",Maluku
2020-06-20,-6.239,1.064.925,169.4,4.4,"1 km W of Cikupa, Indonesia",Jawa Barat
2020-06-19,-46.264,1.033.017,137.53,4.3,"66 km S of Pagar Alam, Indonesia",Sumatra Selatan
2020-06-18,-91.656,1.112.848,58.25,4.3,"129 km SSW of Trenggalek, Indonesia",Jawa Timur
2020-06-18,5.7719,952.875,10,4.5,"13 km SSW of Sabang, Indonesia",Aceh
2020-06-18,6.4533,926.936,10,4.9,"296 km WNW of Sabang, Indonesia",Aceh
2020-06-17,-94.008,114.12,63.24,4.4,"109 km SSW of Muncar, Indonesia",Jawa Timur
2020-06-17,1.9985,1.283.647,89.12,4.3,"49 km NE of Tobelo, Indonesia",Maluku Utara
2020-06-17,1.19,97.111,34.54,4.3,"142 km SSW of Singkil, Indonesia",Aceh
2020-06-17,-27.093,1.222.145,10,4.9,"144 km NNW of Kendari, Indonesia",Sulawesi Tenggara
2020-06-17,-6.165,99.178,51.37,4.8,"104 km W of Pariaman, Indonesia",Sumatra Barat
2020-06-17,-7.601,1.193.904,273.44,4.1,"109 km N of Komodo, Indonesia",Nusa Tenggara Timur
2020-06-16,-8.516,1.175.702,10,4.2,"15 km SE of Pototano, Indonesia",Nusa Tenggara Barat
2020-06-16,-95.847,1.165.908,67.32,4,"103 km SSE of Praya, Indonesia",Nusa Tenggara Barat
2020-06-16,-13.845,100.501,73.53,4.6,"50 km SSE of Padang, Indonesia",Sumatra Barat
2020-06-16,-69.017,1.303.609,65.83,4.4,"299 km WSW of Tual, Indonesia",Maluku
2020-06-16,-70.855,1.057.059,35,4.5,"79 km S of Labuan, Indonesia",Banten
2020-06-16,-99.565,119.579,60.18,4.2,"82 km WSW of Waingapu, Indonesia",Nusa Tenggara Timur
2020-06-16,1.5964,1.284.382,10,4.5,"49 km ESE of Tobelo, Indonesia",Maluku Utara
2020-06-15,-27.948,1.222.814,10,4.9,"133 km N of Kendari, Indonesia",Sulawesi Tenggara
2020-06-15,1.3092,128.068,116.22,5.2,"46 km S of Tobelo, Indonesia",Maluku Utara
2020-06-14,-33.324,1.260.684,7.44,4.3,"238 km W of Ambon, Indonesia",Maluku
2020-06-14,-38.877,1.380.299,58.11,4,"286 km ESE of Nabire, Indonesia",Papua
2020-06-14,-31.796,1.259.606,55.58,4.8,"253 km WNW of Ambon, Indonesia",Maluku
2020-06-14,2.7367,1.282.659,120.3,4.9,"115 km NNE of Tobelo, Indonesia",Maluku Utara
2020-06-14,-29.779,1.365.153,48.14,4.4,"120 km ENE of Nabire, Indonesia",Papua
2020-06-14,2.3028,1.284.261,35,4.9,"78 km NE of Tobelo, Indonesia",Maluku Utara
2020-06-13,-19.784,1.373.549,32.94,4.6,"167 km ESE of Biak, Indonesia",Papua
2020-06-13,-2.472,1.207.684,10,4.3,"85 km NE of Palopo, Indonesia",Sulawesi Selatan
2020-06-13,-89.982,1.179.054,44.6,4.2,"77 km SE of Sumbawa Besar, Indonesia",Nusa Tenggara Barat
2020-06-13,3.5867,1.256.522,62.47,4.7,"Pulau-Pulau Sangihe, Indonesia",Sulawesi Utara
2020-06-13,-89.048,1.178.202,44.32,5.1,"63 km SE of Sumbawa Besar, Indonesia",Nusa Tenggara Barat
2020-06-13,1.786,1.264.203,60.05,4.3,"153 km NW of Ternate, Indonesia",Maluku Utara
2020-06-12,-5.679,1.061.304,181.55,4.4,"48 km N of Serang, Indonesia",Banten
2020-06-12,1.9132,1.271.718,78.24,4.2,"95 km WNW of Tobelo, Indonesia",Maluku Utara
2020-06-12,-82.197,1.052.385,10,4.6,"198 km SW of Pelabuhanratu, Indonesia",Jawa Barat
2020-06-11,-82.219,1.053.274,10,4.6,"192 km SW of Pelabuhanratu, Indonesia",Jawa Barat
2020-06-11,-7.411,1.285.705,158.1,4,"Kepulauan Barat Daya, Indonesia",Maluku
2020-06-10,-63.373,1.315.597,74.61,4.5,"153 km WSW of Tual, Indonesia",Maluku
2020-06-10,-685,122.426,14.58,4.9,"49 km NW of Luwuk, Indonesia",Sulawesi Tengah
2020-06-10,1.0142,1.268.408,120.88,4.6,"65 km WNW of Ternate, Indonesia",Maluku Utara
2020-06-10,-83.058,1.300.639,10,4,"Pulau Pulau Tanimbar, Indonesia",Maluku
2020-06-10,-646,1.260.938,10,4.5,"171 km WSW of Ternate, Indonesia",Maluku Utara
2020-06-10,-76.532,1.302.386,35,4.6,"Pulau Pulau Tanimbar, Indonesia",Maluku
2020-06-10,-84.033,1.165.967,10,4.1,"13 km NW of Labuan Lombok, Indonesia",Nusa Tenggara Barat
2020-06-10,-25.751,101.152,41.7,5.1,"63 km SSW of Sungai Penuh, Indonesia",Jambi
2020-06-10,3.5269,980.192,140.62,4.3,"52 km W of Binjai, Indonesia",Sumatra Utara
2020-06-10,-60.385,1.119.458,602.38,4.2,"90 km NE of Lasem, Indonesia",Jawa Tengah
2020-06-09,-42.241,1.263.437,10,5.7,"212 km WSW of Ambon, Indonesia",Maluku
2020-06-09,-12.073,1.272.367,10,4.3,"217 km S of Sofifi, Indonesia",Maluku Utara
2020-06-08,-92.645,1.230.591,95.63,4.6,"86 km WNW of Naisano Dua, Indonesia",Nusa Tenggara Timur
2020-06-08,1.7101,1.274.694,133.35,4.4,"60 km W of Tobelo, Indonesia",Maluku Utara
2020-06-08,-3.705,1.242.367,68.79,5,"164 km SE of Gorontalo, Indonesia",Gorontalo
2020-06-08,-62.463,1.303.876,139.14,4,"270 km WSW of Tual, Indonesia",Maluku
2020-06-07,-4.253,1.018.177,42.01,4.4,"70 km SW of Bengkulu, Indonesia",Bengkulu
2020-06-07,-63.433,1.047.061,13.55,4,"118 km SSW of Bandar Lampung, Indonesia",Lampung
2020-06-06,1.7181,97.053,11.52,5.2,"103 km SW of Singkil, Indonesia",Aceh
2020-06-06,-25.388,1.402.064,10,4,"47 km W of Abepura, Indonesia",Papua
2020-06-06,-44.188,1.292.401,38.57,4.4,"124 km SSE of Amahai, Indonesia",Maluku
2020-06-06,2.1838,1.286.624,42.33,4.8,"88 km NE of Tobelo, Indonesia",Maluku Utara
2020-06-06,-92.085,1.217.865,88.42,4.1,"42 km SSE of Ende, Indonesia",Nusa Tenggara Timur
2020-06-05,-63.154,1.037.211,23.33,5.2,"196 km WSW of Bandar Lampung, Indonesia",Lampung
2020-06-05,4.5025,951.232,50.69,4.5,"117 km SSW of Banda Aceh, Indonesia",Aceh
2020-06-04,-81.267,1.217.144,10,4.5,"77 km NW of Maumere, Indonesia",Nusa Tenggara Timur
2020-06-04,2.0805,1.273.369,94.45,4.3,"84 km WNW of Tobelo, Indonesia",Maluku Utara
2020-06-04,1.406,1.191.514,10,4.3,"232 km NE of Bontang, Indonesia",Kalimantan Timur
2020-06-04,2.911,128.248,112.86,6.4,"133 km NNE of Tobelo, Indonesia",Maluku Utara
2020-06-04,2.612,1.281.938,60.09,4.2,"99 km NNE of Tobelo, Indonesia",Maluku Utara
2020-06-03,5.6736,95.17,10,4.6,"23 km NW of Banda Aceh, Indonesia",Aceh
2020-06-03,-70.058,1.169.276,639.88,5.7,"167 km NNW of Pototano, Indonesia",Nusa Tenggara Barat
2020-06-02,2.0584,1.213.877,10,4.5,"251 km NW of Gorontalo, Indonesia",Gorontalo
2020-06-02,-73.497,1.300.329,61.93,4.6,"Pulau Pulau Tanimbar, Indonesia",Maluku
2020-06-02,-16.701,1.336.419,59.75,4,"100 km SSW of Manokwari, Indonesia",Papua Barat
2020-06-02,-30.445,1.375.956,51.32,4.2,"235 km E of Nabire, Indonesia",Papua
2020-06-02,3.1089,1.280.562,55.73,4.5,"152 km N of Tobelo, Indonesia",Maluku Utara
2020-06-02,-2.242,1.325.502,10,4.3,"160 km ENE of Sorong, Indonesia",Papua Barat
2020-06-01,-28.898,1.394.241,34.11,4.3,"138 km WSW of Abepura, Indonesia",Papua
2020-06-01,-62.769,1.308.615,86.96,4.6,"221 km WSW of Tual, Indonesia",Maluku
2020-06-01,-30.358,1.299.155,10,4.7,"Seram, Indonesia",Maluku
2020-05-31,-5.288,1.291.627,257.87,4.3,"206 km SSE of Ambon, Indonesia",Maluku
2020-05-30,-45.532,1.394.052,35,4.2,"255 km SSW of Abepura, Indonesia",Papua
2020-05-30,-39.836,1.011.838,19.13,4.3,"121 km W of Bengkulu, Indonesia",Bengkulu
2020-05-30,1.902,1.266.971,93.35,4.3,"101 km SW of Ternate, Indonesia",Maluku Utara
2020-05-29,-7.234,1.332.643,10,4.3,"90 km W of Manokwari, Indonesia",Papua Barat
2020-05-28,1.2421,1.273.272,150.3,4.4,"50 km N of Ternate, Indonesia",Maluku Utara
2020-05-28,2.7964,966.249,35,4.1,"44 km NE of Sinabang, Indonesia",Aceh
2020-05-28,-59.213,102.793,10,4.7,"215 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2020-05-28,-5.904,1.028.051,10.02,4.7,"213 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2020-05-28,8.118,1.261.182,35,4.3,"140 km W of Ternate, Indonesia",Maluku Utara
2020-05-27,-62.191,1.306.945,129.14,4.9,"237 km WSW of Tual, Indonesia",Maluku
2020-05-27,-6.983,1.233.837,618.35,4.3,"222 km NE of Maumere, Indonesia",Nusa Tenggara Timur
2020-05-27,-58.434,1.029.038,23.78,4.5,"204 km S of Pagar Alam, Indonesia",Sumatra Selatan
2020-05-27,2.22,1.265.808,60.2,4.2,"167 km WNW of Tobelo, Indonesia",Maluku Utara
2020-05-27,-6.02,1.305.016,10,4.3,"252 km W of Tual, Indonesia",Maluku
2020-05-27,-82.467,1.149.212,10,4.3,"6 km SSW of Seririt, Indonesia",Bali
2020-05-26,-42.989,1.273.723,261.18,4.5,"112 km SW of Ambon, Indonesia",Maluku
2020-05-25,3.786,1.255.488,66.73,4.5,"124 km SE of Tondano, Indonesia",Sulawesi Utara
2020-05-25,4.9608,944.496,48.36,4.5,"117 km WSW of Banda Aceh, Indonesia",Aceh
2020-05-25,-29.592,1.298.731,10,4.2,"114 km ENE of Amahai, Indonesia",Maluku
2020-05-24,4.517,98.229,35,4.2,"154 km SW of Padangsidempuan, Indonesia",Sumatra Utara
2020-05-24,-78.402,1.079.778,64.88,4.8,"56 km SSW of Singaparna, Indonesia",Jawa Barat
2020-05-24,-426,1.262.733,25.67,4.3,"154 km SW of Ternate, Indonesia",Maluku Utara
2020-05-23,1.6338,1.267.798,71.64,4.2,"114 km NW of Ternate, Indonesia",Maluku Utara
2020-05-22,-24.966,995.207,10,5.1,"194 km SSW of Padang, Indonesia",Sumatra Barat
2020-05-22,-27.933,1.295.966,10,4.5,"Seram, Indonesia",Maluku
2020-05-22,3.6908,127.08,35,4.2,"240 km NNW of Tobelo, Indonesia",Maluku Utara
2020-05-22,3.5468,126.819,50.12,4.6,"240 km NNW of Tobelo, Indonesia",Maluku Utara
2020-05-22,3.5555,1.269.191,45.75,4.8,"235 km NNW of Tobelo, Indonesia",Maluku Utara
2020-05-21,-7.348,1.262.021,41.2,4.1,"213 km SW of Ternate, Indonesia",Maluku Utara
2020-05-20,-16.737,1.202.282,70.41,4.3,"66 km WSW of Poso, Indonesia",Sulawesi Tengah
2020-05-20,-82.348,1.183.273,173.73,4.1,"36 km NNW of Dompu, Indonesia",Nusa Tenggara Barat
2020-05-20,2.4359,1.287.737,40.25,4.1,"115 km NE of Tobelo, Indonesia",Maluku Utara
2020-05-20,2.3104,1.271.059,109.69,4.1,"119 km WNW of Tobelo, Indonesia",Maluku Utara
2020-05-19,-88.599,1.189.219,113.39,4.3,"49 km SSE of Bima, Indonesia",Nusa Tenggara Barat
2020-05-19,-48.598,1.295.065,202.42,4.5,"180 km SSE of Amahai, Indonesia",Maluku
2020-05-19,-85.604,1.109.562,80.35,4.1,"76 km SSW of Jatiroto, Indonesia",Jawa Timur
2020-05-19,-78.311,1.079.644,61.62,4.9,"55 km SSW of Singaparna, Indonesia",Jawa Barat
2020-05-19,-46.611,1.035.046,59.44,4.7,"75 km SSE of Pagar Alam, Indonesia",Sumatra Selatan
2020-05-19,-10.995,1.269.809,10,4.5,"213 km SSW of Sofifi, Indonesia",Maluku Utara
2020-05-18,1.937,1.210.113,158.47,4.4,"175 km NE of Palu, Indonesia",Sulawesi Tengah
2020-05-18,4.3119,1.280.701,58.85,4.3,"285 km N of Tobelo, Indonesia",Maluku Utara
2020-05-18,1.521,1.264.919,42.93,4.8,"128 km NW of Ternate, Indonesia",Maluku Utara
2020-05-18,-81.925,1.081.588,64.49,4.4,"89 km S of Kawalu, Indonesia",Jawa Barat
2020-05-17,-34.484,1.355.525,34.67,4.4,"11 km SSE of Nabire, Indonesia",Papua
2020-05-17,-45.749,1.372.294,10,4.3,"234 km SE of Nabire, Indonesia",Papua
2020-05-17,-2.899,1.392.241,35,4.2,"160 km WSW of Abepura, Indonesia",Papua
